,0
99,0.09230435853928996
100,0.16783231812616434
101,0.09361484404152283
102,0.09302078835310965
103,0.16783231812616434
104,0.00843132525664102
105,0.008191574462489975
106,0.011088354208955807
107,0.16783231812616434
108,0.17032885159396713
109,0.16918235576530188
110,0.011470392155882227
111,0.014205418340110267
112,0.015651784625133888
113,0.09453357113732619
114,0.013916500767041358
115,0.1805422344794476
116,0.09092884147263477
117,0.0935080877293767
118,0.17110868806639676
119,0.16783231812616434
120,0.010121315771747698
121,0.18568057844483382
122,0.16783231812616434
123,0.16783231812616434
124,0.16783231812616434
125,0.16783231812616434
126,0.009612132965171924
127,0.16783231812616434
128,0.16783231812616434
129,0.16783231812616434
130,0.017158791379350943
131,0.005735816556640376
132,0.16783231812616434
133,0.009794113739032705
134,0.02003998246607762
135,0.16783231812616434
136,0.0935080877293767
137,0.010338908447258561
138,0.1687623335422295
139,0.00932610401477839
140,0.16783231812616434
141,0.012608533498254656
142,0.01057776895103866
143,0.16798592513952024
144,0.00985940973823777
145,0.16783231812616434
146,0.09110454430909369
147,0.09440025255609659
148,0.16783231812616434
149,0.09375179265166535
150,0.16783231812616434
151,0.011187402103612068
152,0.09361484404152283
153,0.15969954518645907
154,0.16783231812616434
155,0.010086196220473825
156,0.16785347789284838
157,0.16783231812616434
158,0.16783231812616434
159,0.16783231812616434
160,0.010338908447258561
161,0.16783231812616434
162,0.16783231812616434
163,0.008150408325709752
164,0.0201507574262804
165,0.09384199632539307
166,0.0060818419220881725
167,0.008889998633931976
168,0.16783231812616434
169,0.010245807047702586
170,0.16783231812616434
171,0.16783231812616434
172,0.16783231812616434
173,0.011314321421534254
174,0.16783231812616434
175,0.01085544020027585
176,0.013560441800750759
177,0.0914170063207064
178,0.010969809428101485
179,0.16783231812616434
180,0.011281231352186737
181,0.09384199632539307
182,0.16783231812616434
183,0.010992346609750734
184,0.15720687764915428
185,0.16830385286156876
186,0.010245807047702586
187,0.0032128622560824785
188,0.010386314565971482
189,0.09382091221607475
190,0.011187402103612068
191,0.16783231812616434
192,0.16783231812616434
193,0.012712480115528403
194,0.21434793661433943
195,0.16783231812616434
196,0.010245807047702586
197,0.016012775153003193
198,0.16783231812616434
199,0.09361484404152283
200,0.011755261844276357
201,0.16783231812616434
202,0.16783231812616434
203,0.008845447759077482
204,0.16783231812616434
205,0.09361484404152283
206,0.16783231812616434
207,0.16783231812616434
208,0.16783231812616434
209,0.16783231812616434
210,0.09481035815202048
211,0.16783231812616434
212,0.16783231812616434
213,0.16783231812616434
214,0.16783231812616434
215,0.16783231812616434
216,0.16783231812616434
217,0.00754124588038791
218,0.09191587865832535
219,0.16783231812616434
220,0.09326725317171712
221,0.16783231812616434
222,0.16783231812616434
223,0.011358335525723254
224,0.16783231812616434
225,0.16783231812616434
226,0.012270551155549378
227,0.1683722485452613
228,0.09375179265166535
229,0.09361484404152283
230,0.16783231812616434
231,0.16783231812616434
232,0.09451633955474383
233,0.09206598680921285
234,0.010386314565971482
235,0.09312622894517945
236,0.09315773696325232
237,0.16783231812616434
238,0.012600548894267975
239,0.0935080877293767
240,0.010245807047702586
241,0.16783231812616434
242,0.09375179265166535
243,0.09384199632539307
244,0.09424137124774301
245,0.4120849508676697
246,0.011094300704056233
247,0.09246135214735851
248,0.010386314565971482
249,0.01247577740920407
250,0.010593144025564933
251,0.010506175323984698
252,0.16783231812616434
253,0.09328957057292234
254,0.09445598362977911
255,0.16783231812616434
256,0.16783231812616434
257,0.16783231812616434
258,0.16783231812616434
259,0.009288161493224135
260,0.16783231812616434
261,0.16783231812616434
262,0.16037529878860945
263,0.16783231812616434
264,0.010357033738861807
265,0.016259876320383063
266,0.09297202407166759
267,0.09361484404152283
268,0.16783231812616434
269,0.16783231812616434
270,0.16783231812616434
271,0.09474612878109614
272,0.01078595655465082
273,0.16783231812616434
274,0.16783231812616434
275,0.006303000826731238
276,0.16783231812616434
277,0.16783231812616434
278,0.09486591743369926
279,0.01176415030425167
280,0.009734608901945833
281,0.011234808222325128
282,0.16783231812616434
283,0.17014110441442284
284,0.16783231812616434
285,0.09361484404152283
286,0.16783231812616434
287,0.16783231812616434
288,0.17148806576533188
289,0.16783231812616434
290,0.01057776895103866
291,0.012960838835670277
292,0.16783231812616434
293,0.16783231812616434
294,0.01140400220980563
295,0.16783231812616434
296,0.16783231812616434
297,0.012175091377697603
298,0.16783231812616434
299,0.00932610401477839
300,0.17523302992912268
301,0.16981184819089162
302,0.16783231812616434
303,0.16783231812616434
304,0.012600099783334076
305,0.09417384845500254
306,0.0928950043980521
307,0.16783231812616434
308,0.16783231812616434
309,0.012974372239023169
310,0.16783231812616434
311,0.17014110441442284
312,0.0935316523474659
313,0.16783231812616434
314,0.16783231812616434
315,0.16783231812616434
316,0.009839628288728246
317,0.16783231812616434
318,0.1743517962208798
319,0.010386314565971482
320,0.16783231812616434
321,0.16783231812616434
322,0.00899911927943591
323,0.16783231812616434
324,0.011564816753023162
325,0.16783231812616434
326,0.009621995505790317
327,0.16783231812616434
328,0.16783231812616434
329,0.010245807047702586
330,0.16783231812616434
331,0.16783231812616434
332,0.16783231812616434
333,0.09308224509523881
334,0.16783231812616434
335,0.7394991406621547
336,0.16783231812616434
337,0.16783231812616434
338,0.16783231812616434
339,0.16783231812616434
340,0.16783231812616434
341,0.09256109580203574
342,0.010690921728210121
343,0.16783231812616434
344,0.1731902166981618
345,0.16783231812616434
346,0.0935080877293767
347,0.1683722485452613
348,0.16981184819089162
349,0.09445598362977911
350,0.14792296286321252
351,0.008150408325709752
352,0.011606007248206148
353,0.16783231812616434
354,0.004956875838471086
355,0.010386314565971482
356,0.16783231812616434
357,0.093441721693727
358,0.010671031079919837
359,0.16783231812616434
360,0.16783231812616434
361,0.16783231812616434
362,0.16783231812616434
363,0.16783231812616434
364,0.16783231812616434
365,0.16783231812616434
366,0.16330504256859601
367,0.09254816092750381
368,0.010121315771747698
369,0.09526032538705792
370,0.16783231812616434
371,0.16783231812616434
372,0.00852777892674374
373,0.16783231812616434
374,0.09359306867920299
375,0.09384199632539307
376,0.16783231812616434
377,0.16918235576530188
378,0.16783231812616434
379,0.16783231812616434
380,0.16783231812616434
381,0.16783231812616434
382,0.16783231812616434
383,0.0935080877293767
384,0.16783231812616434
385,0.012714469297181119
386,0.09271587663778677
387,0.16783231812616434
388,0.16783231812616434
389,0.16783231812616434
390,0.16783231812616434
391,0.00998706204919946
392,0.16918235576530188
393,0.013637124893085174
394,0.011679501645481802
395,0.013480439152725376
396,0.16783231812616434
397,0.16783231812616434
398,0.010121315771747698
399,0.006031096015235628
400,0.00711869876885311
401,0.015109048714631739
402,0.011669582016029712
403,0.16783231812616434
404,0.16783231812616434
405,0.01133079246081995
406,0.09361484404152283
407,0.008171114819401755
408,0.17686102732530162
409,0.09384199632539307
410,0.1600757526396346
411,0.011417039542068597
412,0.16783231812616434
413,0.16783231812616434
414,0.16988250862339485
415,0.16783231812616434
416,0.09361484404152283
417,0.010681488512258511
418,0.17110869184341992
419,0.09284482103223074
420,0.16783231812616434
421,0.16783231812616434
422,0.09180151346324486
423,0.16783231812616434
424,0.16783231812616434
425,0.16783231812616434
426,0.17522323429012382
427,0.010386314565971482
428,0.012293194554497304
429,0.16783231812616434
430,0.09414790999897131
431,0.16783231812616434
432,0.16783231812616434
433,0.00872961951377299
434,0.010338908447258561
435,0.09446310725385956
436,0.16783231812616434
437,0.16783231812616434
438,0.27191311993536155
439,0.16783231812616434
440,0.16783231812616434
441,0.16783231812616434
442,0.009114212631202968
443,0.008101202036184309
444,0.16783231812616434
445,0.16783231812616434
446,0.16783231812616434
447,0.16783231812616434
448,0.008159933140129841
449,0.009683021081430496
450,0.011038793100322455
451,0.16588260519806897
452,0.010386314565971482
453,0.012020928462761602
454,0.16663984909523938
455,0.09375179265166535
456,0.16783231812616434
457,0.16783231812616434
458,0.010478721056382404
459,0.08969087494067216
460,0.013893014573063255
461,0.17117935227592343
462,0.16783231812616434
463,0.006512944904125857
464,0.16783231812616434
465,0.16686713155792493
466,0.16783231812616434
467,0.008634717311735757
468,0.010699149302927835
469,0.012575641852375113
470,0.011725095892049679
471,0.16783231812616434
472,0.011094300704056233
473,0.16783231812616434
474,0.006877483348946135
475,0.16783231812616434
476,0.16783231812616434
477,0.16783231812616434
478,0.009454352206934127
479,0.16783231812616434
480,0.16783231812616434
481,0.16783231812616434
482,0.16783231812616434
483,0.01240423207230146
484,0.16783231812616434
485,0.17583134214091084
486,0.09357720729378624
487,0.16783231812616434
488,0.16783231812616434
489,0.09130318213318539
490,0.012228092916318798
491,0.16783231812616434
492,0.1882839354144854
493,0.18919189857004556
494,0.16783231812616434
495,0.09486591743369926
496,0.0935080877293767
497,0.16783231812616434
498,0.010245807047702586
499,0.010386314565971482
500,0.015266574903584797
501,0.014075094709207972
502,0.16783231812616434
503,0.010516371858916554
504,0.0935080877293767
505,0.011314321421534254
506,0.16783231812616434
507,0.015266574903584797
508,0.16783231812616434
509,0.16783231812616434
510,0.16783231812616434
511,0.16783231812616434
512,0.01092804644118149
513,0.16783231812616434
514,0.09384199632539307
515,0.010933359980074404
516,0.09211785353665103
517,0.16783231812616434
518,0.16783231812616434
519,0.5212538310865568
520,0.09229313909308322
521,0.16783231812616434
522,0.011755261844276357
523,0.15427417833247045
524,0.16783231812616434
525,0.16783231812616434
526,0.1610430396844972
527,0.16783231812616434
528,0.16783231812616434
529,0.16783231812616434
530,0.16783231812616434
531,0.005532006169232901
532,0.010866644147281867
533,0.1790193426048438
534,0.010245807047702586
535,0.09229313909308322
536,0.26376552037585277
537,0.09361484404152283
538,0.1683722485452613
539,0.095102711542868
540,0.005984755180704782
541,0.09361484404152283
542,0.011026479318690333
543,0.09361484404152283
544,0.011291707465659525
545,0.16783231812616434
546,0.16783231812616434
547,0.16783231812616434
548,0.009124245845475065
549,0.16783231812616434
550,0.013072252119244537
551,0.01231368683848641
552,0.16981184819089162
553,0.16783231812616434
554,0.16783231812616434
555,0.09096605762920822
556,0.16783231812616434
557,0.17050541679567066
558,0.16783231812616434
559,0.012237002849399688
560,0.16783231812616434
561,0.008944173168708769
562,0.006375397403871625
563,0.013433239203159534
564,0.015619749558520189
565,0.17124146986086872
566,0.09384199632539307
567,0.01627061163376315
568,0.010338908447258561
569,0.010812891614621446
570,0.0935080877293767
571,0.009754240209885018
572,0.09325916008318662
573,0.12999176523375006
574,0.0097553494252016
575,0.16783231812616434
576,0.16783231812616434
577,0.2272264222659169
578,0.16783231812616434
579,0.16783231812616434
580,0.011991481896961443
581,0.16783231812616434
582,0.01085544020027585
583,0.16783231812616434
584,0.16783231812616434
585,0.16783231812616434
586,0.09168914325025171
587,0.16783231812616434
588,0.01012887282251369
589,0.16783231812616434
590,0.18681799969064333
591,0.010245807047702586
592,0.008704387024267547
593,0.010969809428101485
594,0.17090739495535962
595,0.16783231812616434
596,0.005439394704374195
597,0.008258247563988299
598,0.24084695034367282
599,0.16783231812616434
600,0.09322525975599251
601,0.0935080877293767
602,0.16783231812616434
603,0.008676616489401922
604,0.16783231812616434
605,0.16783231812616434
606,0.019056635087250313
607,0.16583624938710778
608,0.17014110441442284
609,0.16783231812616434
610,0.16783231812616434
611,0.16296083868486508
612,0.5846098655616695
613,0.010386314565971482
614,0.16783231812616434
615,0.004898763148947495
616,0.1764557936795269
617,0.01085544020027585
618,0.010338908447258561
619,0.007247200020422643
620,0.09466895744782555
621,0.16783231812616434
622,0.16783231812616434
623,0.16238374882240908
624,0.16783231812616434
625,0.010386314565971482
626,0.012659495847043522
627,0.16783231812616434
628,0.010338908447258561
629,0.1764557936795269
630,0.011041106629461785
631,0.16783231812616434
632,0.17223097127003376
633,0.009443532885582659
634,0.16783231812616434
635,0.1706250587170406
636,0.010245807047702586
637,0.16918235576530188
638,0.011187402103612068
639,0.16918235576530188
640,0.16783231812616434
641,0.16783231812616434
642,0.0943129632788607
643,0.16783231812616434
644,0.16783231812616434
645,0.1683722485452613
646,0.16981184819089162
647,0.011208564139032106
648,0.16783231812616434
649,0.16783231812616434
650,0.16783231812616434
651,0.09384199632539307
652,0.09292520362624711
653,0.16783231812616434
654,0.16783231812616434
655,0.09394945606745125
656,0.010360176275528082
657,0.09361484404152283
658,0.16783231812616434
659,0.16783231812616434
660,0.16783231812616434
661,0.16783231812616434
662,0.16783231812616434
663,0.010245807047702586
664,0.010386314565971482
665,0.17376853100358988
666,0.010507040773416987
667,0.16783231812616434
668,0.15534690061275722
669,0.16783231812616434
670,0.16783231812616434
671,0.011536138814340622
672,0.16783231812616434
673,0.16783231812616434
674,0.16783231812616434
675,0.010787828654240706
676,0.16783231812616434
677,0.16783231812616434
678,0.007487666355780841
679,0.16783231812616434
680,0.010386314565971482
681,0.16783231812616434
682,0.16783231812616434
683,0.15577697285947664
684,0.09361484404152283
685,0.16783231812616434
686,0.1741551992256804
687,0.16589718020093316
688,0.011733150852768359
689,0.16783231812616434
690,0.008640602046634516
691,0.01085544020027585
692,0.18401237161474732
693,0.16783231812616434
694,0.16988250862339485
695,0.16783231812616434
696,0.16783231812616434
697,0.09280480072432454
698,0.007150057826841284
699,0.16783231812616434
700,0.16783231812616434
701,0.012737556832882541
702,0.16208285001201297
703,0.16783231812616434
704,0.010245807047702586
705,0.09361484404152283
706,0.16783231812616434
707,0.22134007661617286
708,0.09384199632539307
709,0.010507040773416987
710,0.16783231812616434
711,0.16783231812616434
712,0.1683722485452613
713,0.00734933658377678
714,0.16783231812616434
715,0.1693850698184681
716,0.09384199632539307
717,0.16783231812616434
718,0.09322525975599251
719,0.16783231812616434
720,0.09384199632539307
721,0.16783231812616434
722,0.0928950043980521
723,0.010121315771747698
724,0.16783231812616434
725,0.008292816457444974
726,0.010728831719365792
727,0.16991622365203476
728,0.16981184819089162
729,0.16783231812616434
730,0.09230435853928996
731,0.01085544020027585
732,0.010478721056382404
733,0.16783231812616434
734,0.009424869649667536
735,0.16783231812616434
736,0.010338908447258561
737,0.16783231812616434
738,0.16783231812616434
739,0.16783231812616434
740,0.010778013539511641
741,0.16783231812616434
742,0.16783231812616434
743,0.16783231812616434
744,0.16783231812616434
745,0.010807406389495332
746,0.16147592992215307
747,0.09281525612336824
748,0.1530413444765859
749,0.16783231812616434
750,0.01085544020027585
751,0.010687117103240166
752,0.16783231812616434
753,0.21222154080916483
754,0.010338908447258561
755,0.00932610401477839
756,0.09375179265166535
757,0.4320295775331716
758,0.16783231812616434
759,0.010121315771747698
760,0.16783231812616434
761,0.00941204773271982
762,0.16783231812616434
763,0.16783231812616434
764,0.22334182189172194
765,0.16783231812616434
766,0.16783231812616434
767,0.012130511991439866
768,0.09533388427938812
769,0.09375179265166535
770,0.24251743223804026
771,0.16783231812616434
772,0.16486016644863888
773,0.006772874623591316
774,0.16783231812616434
775,0.01085544020027585
776,0.1910516781183808
777,0.09322525975599251
778,0.16783231812616434
779,0.09384199632539307
780,0.14207559722440283
781,0.16783231812616434
782,0.16783231812616434
783,0.0935080877293767
784,0.16783231812616434
785,0.09384199632539307
786,0.010500683793796975
787,0.1683722485452613
788,0.009901381486245081
789,0.16783231812616434
790,0.09506717686077161
791,0.16783231812616434
792,0.16783231812616434
793,0.012884153615005459
794,0.007464906357565736
795,0.0928950043980521
796,0.00838443193888233
797,0.16783231812616434
798,0.095102711542868
799,0.01085544020027585
800,0.16660853576689721
801,0.16783231812616434
802,0.010245807047702586
803,0.16783231812616434
804,0.010121315771747698
805,0.19020087331946461
806,0.16783231812616434
807,0.16783231812616434
808,0.010145291917676073
809,0.0075971071636496725
810,0.09375179265166535
811,0.09375179265166535
812,0.16783231812616434
813,0.16783231812616434
814,0.16783231812616434
815,0.09472362643945689
816,0.09375179265166535
817,0.16783231812616434
818,0.0935028650054754
819,0.09542280643044894
820,0.2682997621310813
821,0.20863452344304018
822,0.0062776706265247895
823,0.010280787925359598
824,0.09384199632539307
825,0.09384199632539307
826,0.09324794063697989
827,0.011149885757924805
828,0.3088265265297275
829,0.0935080877293767
830,0.16783231812616434
831,0.16783231812616434
832,0.16783231812616434
833,0.16783231812616434
834,0.16783231812616434
835,0.16783231812616434
836,0.16783231812616434
837,0.09384199632539307
838,0.09384199632539307
839,0.00686237492983889
840,0.16783231812616434
841,0.16783231812616434
842,0.010575824498237301
843,0.09326659888575226
844,0.008823025060895561
845,0.16783231812616434
846,0.16783231812616434
847,0.011630752396550334
848,0.09325916008318662
849,0.16783231812616434
850,0.16783231812616434
851,0.16783231812616434
852,0.09324719245420342
853,0.010245807047702586
854,0.16783231812616434
855,0.16783231812616434
856,0.01085544020027585
857,0.008640602046634516
858,0.16783231812616434
859,0.2148041331307208
860,0.16783231812616434
861,0.16783231812616434
862,0.15975229887909598
863,0.008713553939754736
864,0.1705638144655999
865,0.16783231812616434
866,0.16783231812616434
867,0.09276405109036374
868,0.16783231812616434
869,0.01085544020027585
870,0.19474942028814443
871,0.16783231812616434
872,0.1683722485452613
873,0.16783231812616434
874,0.16783231812616434
875,0.16783231812616434
876,0.007020182728940259
877,0.010121315771747698
878,0.09266785211418185
879,0.011130421368087215
880,0.01085544020027585
881,0.012719936318571955
882,0.1776477736549607
883,0.09346029080447288
884,0.0935080877293767
885,0.16783231812616434
886,0.16783231812616434
887,0.09260704011576681
888,0.16783231812616434
889,0.09500286604384192
890,0.011187402103612068
891,0.16783231812616434
892,0.09302078835310965
893,0.16783231812616434
894,0.010695715926948055
895,0.008605339129611148
896,0.16615509109835103
897,0.1683722485452613
898,0.16783231812616434
899,0.16783231812616434
900,0.16783231812616434
901,0.01085544020027585
902,0.16783231812616434
903,0.16783231812616434
904,0.17408484504922217
905,0.09341615369125518
906,0.09342517095710207
907,0.010718276469307696
908,0.16783231812616434
909,0.16783231812616434
910,0.16783231812616434
911,0.1739962133331016
912,0.16783231812616434
913,0.16783231812616434
914,0.16783231812616434
915,0.16783231812616434
916,0.16783231812616434
917,0.09500286604384192
918,0.21035071470849823
919,0.16783231812616434
920,0.016610252443181747
921,0.010787828654240706
922,0.009683021081430496
923,0.16783231812616434
924,0.16783231812616434
925,0.16783231812616434
926,0.16783231812616434
927,0.09375179265166535
928,0.09361484404152283
929,0.09361484404152283
930,0.01085544020027585
931,0.17591502210016782
932,0.16783231812616434
933,0.16783231812616434
934,0.017272457232075194
935,0.16783231812616434
936,0.008679471302971684
937,0.01085544020027585
938,0.008366792338332754
939,0.16783231812616434
940,0.21985154069120502
941,0.010338908447258561
942,0.160413845257892
943,0.09361484404152283
944,0.09361484404152283
945,0.010442375861906373
946,0.17225501735778953
947,0.008208989245990402
948,0.16988250862339485
949,0.16783231812616434
950,0.011281231352186737
951,0.01064733003355325
952,0.16783231812616434
953,0.09302078835310965
954,0.09569924740540013
955,0.16783231812616434
956,0.17396289680891625
957,0.09361484404152283
958,0.07856940657821194
959,0.16783231812616434
960,0.010475814856733302
961,0.16783231812616434
962,0.09212744355134216
963,0.16783231812616434
964,0.01085544020027585
965,0.012643764140267792
966,0.16783231812616434
967,0.16783231812616434
968,0.017528040515795037
969,0.01057776895103866
970,0.16783231812616434
971,0.16783231812616434
972,0.011038793100322455
973,0.16783231812616434
974,0.16859755533004636
975,0.16783231812616434
976,0.008313547804204985
977,0.16783231812616434
978,0.16783231812616434
979,0.16783231812616434
980,0.16783231812616434
981,0.09361484404152283
982,0.18226995852551992
983,0.16783231812616434
984,0.16783231812616434
985,0.09267773843939563
986,0.014334156802713865
987,0.16783231812616434
988,0.16783231812616434
989,0.16783231812616434
990,0.16783231812616434
991,0.09266894724118159
992,0.010121315771747698
993,0.010121315771747698
994,0.16783231812616434
995,0.16783231812616434
996,0.01085544020027585
997,0.09367185289929998
998,0.008651395642208615
999,0.010265564151742651
1000,0.16783231812616434
1001,0.16783231812616434
1002,0.16783231812616434
1003,0.09459721254197043
1004,0.16783231812616434
1005,0.010453277675084053
1006,0.16783231812616434
1007,0.45832107707274405
1008,0.16783231812616434
1009,0.01245929043167353
1010,0.2578696824325354
1011,0.16783231812616434
1012,0.16598303167112236
1013,0.16783231812616434
1014,0.09202501250903927
1015,0.09475916112155312
1016,0.1705638144655999
1017,0.007567885657667054
1018,0.16783231812616434
1019,0.015459284089643598
1020,0.16783231812616434
1021,0.16783231812616434
1022,0.09375179265166535
1023,0.16783231812616434
1024,0.1807261796740833
1025,0.16783231812616434
1026,0.16783231812616434
1027,0.17228492060507392
1028,0.16783231812616434
1029,0.09366933861580724
1030,0.16783231812616434
1031,0.16783231812616434
1032,0.010475814856733302
1033,0.01085544020027585
1034,0.009774911294472352
1035,0.16783231812616434
1036,0.16783231812616434
1037,0.16783231812616434
1038,0.01085544020027585
1039,0.16287758383420417
1040,0.16783231812616434
1041,0.17426222686002915
1042,0.012869878479170106
1043,0.010338908447258561
1044,0.16783231812616434
1045,0.010386314565971482
1046,0.00898372143441959
1047,0.16783231812616434
1048,0.011370608695608178
1049,0.014551093816825874
1050,0.16783231812616434
1051,0.09318900140738495
1052,0.009373993949885596
1053,0.16783231812616434
1054,0.008640602046634516
1055,0.008150408325709752
1056,0.008783607399197355
1057,0.16783231812616434
1058,0.19448875481130184
1059,0.012310542793432716
1060,0.16783231812616434
1061,0.0942640521287304
1062,0.17192059491214232
1063,0.16783231812616434
1064,0.011094300704056233
1065,0.17014110441442284
1066,0.16783231812616434
1067,0.09311876782433444
1068,0.013631392359523996
1069,0.16783231812616434
1070,0.16783231812616434
1071,0.16918235576530188
1072,0.16783231812616434
1073,0.16783231812616434
1074,0.16783231812616434
1075,0.011234808222325128
1076,0.16783231812616434
1077,0.1683722485452613
1078,0.09486591743369926
1079,0.16783231812616434
1080,0.09318900140738495
1081,0.16783231812616434
1082,0.16783231812616434
1083,0.010121315771747698
1084,0.010386314565971482
1085,0.16783231812616434
1086,0.16783231812616434
1087,0.16783231812616434
1088,0.0945320088376829
1089,0.09384199632539307
1090,0.010338908447258561
1091,0.09361484404152283
1092,0.16783231812616434
1093,0.09384199632539307
1094,0.004779841406819258
1095,0.09026904283040353
1096,0.011205393361658583
1097,0.16783231812616434
1098,0.09384199632539307
1099,0.16783231812616434
1100,0.01264092192075704
1101,0.16783231812616434
1102,0.010338908447258561
1103,0.16783231812616434
1104,0.16783231812616434
1105,0.01085544020027585
1106,0.009172876071172845
1107,0.008929603312208007
1108,0.16783231812616434
1109,0.16988250862339485
1110,0.16783231812616434
1111,0.09296240916251972
1112,0.16783231812616434
1113,0.09325916008318662
1114,0.011192356294529106
1115,0.010245807047702586
1116,0.00826049387946848
1117,0.16783231812616434
1118,0.1738892046415692
1119,0.010616521501215878
1120,0.16783231812616434
1121,0.0945320088376829
1122,0.16783231812616434
1123,0.008029764257246066
1124,0.16783231812616434
1125,0.010338908447258561
1126,0.01162383777692732
1127,0.09315984257360627
1128,0.009456333698990129
1129,0.010338908447258561
1130,0.16783231812616434
1131,0.00992545933329464
1132,0.16783231812616434
1133,0.17050702876749207
1134,0.16783231812616434
1135,0.16783231812616434
1136,0.16783231812616434
1137,0.010851906308559154
1138,0.29214918279000623
1139,0.1670097953070198
1140,0.008812755367583499
1141,0.09489353429556738
1142,0.09384199632539307
1143,0.2190045287443391
1144,0.16783231812616434
1145,0.0935080877293767
1146,0.16783231812616434
1147,0.16783231812616434
1148,0.011542444681021157
1149,0.0086051282378181
1150,0.16783231812616434
1151,0.16783231812616434
1152,0.16783231812616434
1153,0.09162149890957587
1154,0.09382091221607475
1155,0.09500286604384192
1156,0.0935080877293767
1157,0.16918235576530188
1158,0.16783231812616434
1159,0.16814576458788175
1160,0.008703724897358
1161,0.009918605014987453
1162,0.16783231812616434
1163,0.16783231812616434
1164,0.16783231812616434
1165,0.010245807047702586
1166,0.010072822811357933
1167,0.008732151719143485
1168,0.16783231812616434
1169,0.01758123436248876
1170,0.16783231812616434
1171,0.16783231812616434
1172,0.16783231812616434
1173,0.008060530507726054
1174,0.09305979375196664
1175,0.2186995204823239
1176,0.16783231812616434
1177,0.1683283408063063
1178,0.009542210199854101
1179,0.010338908447258561
1180,0.009291266147625776
1181,0.16783231812616434
1182,0.013905273332389246
1183,0.009504113913822266
1184,0.011640533005663525
1185,0.16783231812616434
1186,0.16988250862339485
1187,0.16783231812616434
1188,0.16522971014919013
1189,0.010338908447258561
1190,0.0935080877293767
1191,0.09500286604384192
1192,0.010011706414543428
1193,0.16783231812616434
1194,0.012825585199832653
1195,0.13811851883857917
1196,0.09384199632539307
1197,0.0935080877293767
1198,0.011103445453300768
1199,0.16783231812616434
1200,0.17050541679567066
1201,0.008767625290371148
1202,0.16783231812616434
1203,0.013954442130893016
1204,0.16783231812616434
1205,0.16783231812616434
1206,0.011018397932106221
1207,0.16783231812616434
1208,0.16783231812616434
1209,0.16783231812616434
1210,0.16783231812616434
1211,0.16947681357991803
1212,0.16783231812616434
1213,0.010386314565971482
1214,0.009542580780238917
1215,0.16783231812616434
1216,0.16783231812616434
1217,0.01085544020027585
1218,0.16783231812616434
1219,0.009517013020691165
1220,0.008258247563988299
1221,0.16783231812616434
1222,0.16783231812616434
1223,0.16783231812616434
1224,0.16783231812616434
1225,0.01085544020027585
1226,0.3577539563350721
1227,0.15510679180957881
1228,0.011094300704056233
1229,0.17036924505588338
1230,0.16783231812616434
1231,0.010475814856733302
1232,0.16783231812616434
1233,0.16783231812616434
1234,0.09353830861078023
1235,0.16783231812616434
1236,0.09184493893078766
1237,0.149963153290897
1238,0.1678197338217549
1239,0.010625175069751865
1240,0.16783231812616434
1241,0.16783231812616434
1242,0.09302078835310965
1243,0.010245807047702586
1244,0.16783231812616434
1245,0.17163161899208457
1246,0.095102711542868
1247,0.16783231812616434
1248,0.014418475176072346
