A2EF1KIQ7TMPPF,+1
A3AZI828WJN1CD,+1
A5UBMK0DCCD7G,+1
A1ZSF5CJ0A4CIO,+1
A1XKHAW6JX686J,-1
A3Q85DE02HMDAZ,+1
A2BJTZ5JZHAJ9B,+1
ASFJUWKRT16VF,+1
A22H0NAS6G66ZI,+1
API5JLBRT6FIN,+1
A21ESVL96WF620,+1
A84B1KO7074HC,+1
AUW5XC67E9MIL,+1
AZ80XGWSRV879,+1
A1TD07CSRR8DN,+1
A3GF0GES2U2V19,+1
A1ZPY91VE3IDN1,+1
A1XZ2R37RYKZXI,+1
A1SZJQFD8ECPSX,-1
A1QB9DL94EXMUT,+1
A3R4IKZLURBKKD,+1
A1FDV3WPOHREY9,+1
A2TOO8WCGY5VFG,+1
AD3NN24XE28EN,-1
A204QN2VRUQA9B,+1
AVJJ2D4G5I0Z4,+1
A52X1I4UT56KL,+1
AET3795YBJZWY,+1
A32AVBIWE6EB7Y,+1
A1EA3QWLRO24X8,+1
A2ZUV1B4BWXKSZ,+1
A10GBEDF4RCOVI,+1
ALHLA8UE7JFQT,+1
A1VJS5J9RWVQ5K,+1
A36UA434L423AU,+1
A3DXJF6N9E3U70,+1
A35X2JJI49OBZP,+1
AU1N8A8XWHHTP,+1
A36JM97UIAICZK,+1
ACJT8MUC0LRF0,+1
A1FCHO6MJVHMN6,+1
A30QIRX0TROA6A,-1
A3V5O2TROCIJU9,+1
A3NID9D9WMIV01,+1
A1BIZKW047ROEO,+1
A2WPAPA1IJOAI0,+1
A34KO3JNKTZU6Y,+1
A1VGHTDOZXOOYP,+1
A1BIPJK03QKFQA,+1
A30HTE062DH3KC,+1
A23JH7D0Q03BA1,+1
A33AQPJYH7UUXR,+1
A2RIX3T3I9AGC3,+1
A2PT2XT3JMLREM,+1
ANY74IVWZPZ3,+1
A34BZM6S9L7QI4,+1
A3QMCG66BWN1TZ,+1
A2GN0U34RO12FV,+1
A101EVFXW8G49L,+1
A30TLPE2MSA58B,+1
A2ST78JTMA1OUM,+1
A3HWV1UB2MAX7H,+1
A24ZV048V7J0MT,+1
ATZ0P4653KL13,-1
A31HE5SMLZMJY4,+1
A13HRSMJ5TOWEZ,+1
A1ETN863U836XZ,+1
A1QLPXFD05AMOU,+1
A914A2LHN8BJI,+1
AQFIH82DRPMW,+1
A3HJHV83O2U8BL,+1
A2Q5YDEQBRBZMK,+1
A12IK7V7UQJSJR,+1
A1TQIPT2QBAS6Z,+1
A3D9LM07P8CXI,+1
A28DNJJ11VXFDW,+1
A14VQRIH3FDX5K,+1
AIBRTGBN07D6A,+1
A12DQUAJN9QH23,+1
A1FDVT0DLJWV78,+1
A8Y7TXSUA00H1,+1
A3KSXW1MF1GRHQ,+1
A2ANIWVAFY5554,+1
A1NQQ2N0GRZGSN,+1
AI5SG3N6F0RMN,+1
AIQDFXQG9K75D,+1
A3K5VCMJQXFACG,+1
AOXMSGH15FT41,+1
A1KPQQXV7G8CLK,+1
A1SKDF4LNR79ZZ,+1
A2GLD72HQYHG0P,+1
A3V1A3C9DTLPME,+1
A1ZWM7T7R6MO02,+1
A2BH66ZGH4JKJD,+1
A3G7M77IKGD1B7,-1
A1YDQ8I5KVNF8P,+1
A1K61W5X2R7N55,+1
A1XFKWAR5STF0,+1
AMEI4V56ZKRH6,+1
A3LWC833HQIG7J,+1
A20G52WOH7Y5M8,+1
ASJLXOX1VD4DF,+1
A3JWUFBEH12B4U,+1
A1ID3AIRENX7GZ,+1
A19VVEHTYQT3DM,-1
A2QFQINWX3UYHH,+1
A218J1WI08045B,+1
A3TPP7AD8TO6A,+1
A3HPCRD9RX351S,+1
A7VNP2A3H72JD,-1
A33CRWMJAS4VG8,-1
AGBCC4D3U4SU,+1
A3IOCPLIMYDBCD,+1
A27NMQL6AD7D13,+1
A1ZSJNSRZCNCS1,+1
A2CL818RN52NWN,+1
A2YG3SRC8AMQ6G,+1
A324E9YJGBGN05,+1
A3Q6PQXLSALUNL,+1
A2344608CT2821,-1
A1KHOI0WVQRI2J,+1
A2WBJCUK776FKY,+1
A37I5TT80YOCMF,+1
AWBMGLP57SAGK,+1
AT0J9IP8XD95F,+1
A204G7E13UW2B0,+1
A2NX6MFZP8TM6S,+1
A241HDIOHZJRBR,+1
AR7TPFHPR8VE5,+1
A1UKQK8LFXVL2Y,+1
AB4SFDDO5DT8P,+1
A75Z4TERB8Q7M,+1
A20EEWWSFMZ1PN,+1
A1C05TSWTI3VZ5,+1
A2RMVKGPSIISC0,+1
A1JD2GXVKK2VCW,+1
A3OXRFCJI67IMN,+1
A3OVGORKGD7BQ6,+1
A15F59VG746QRI,-1
A1C2Y9U7KX0ZC0,+1
APPJNVNF4BFLB,+1
A1XQKH74WID5R6,-1
A1T1YSCDW0PD25,+1
AAVXLDJPBOJBW,+1
A1VG6YYIRDO9W,+1
A3B6FOHAAOL7G3,+1
A27DYAY3FUWIZ8,+1
A1TULPQCXFXAE2,-1
A1I5TOJ4Q47YMT,+1
A33PVCHCQ2BTN0,+1
APIPGYIZSRANK,+1
A21Z0377YERLCH,-1
A10Z2MHXWP9YWJ,+1
A2ICA9ZLY7FUJ5,+1
A31ASDA3Z5BCYZ,+1
A2OETFZ7IA6XSQ,+1
A2UR44HF5K9FE5,+1
A1ODU9IV6O87IB,-1
A1QSLSSWIIS7J5,+1
A2FLG6P1M02MDW,+1
A31XCH32A17X7J,-1
ALDMJXA99NXEB,+1
A2NBVE6CVHFIY0,+1
A30Q0VM236EL8C,+1
